Time,Frequency,Resistance,Anomaly
5/11/2020 16:24:26.118950,5009702,390.87,0
5/11/2020 16:24:26.409651,5009703,390.86,0
5/11/2020 16:24:26.697303,5009703,390.85,0
5/11/2020 16:24:26.983633,5009703,390.87,0
5/11/2020 16:24:27.272923,5009702,390.85,0
5/11/2020 16:24:27.562970,5009702,390.87,0
5/11/2020 16:24:27.856583,5009702,390.86,0
5/11/2020 16:24:28.146287,5009703,390.85,0
5/11/2020 16:24:28.435743,5009703,390.87,0
5/11/2020 16:24:28.726177,5009703,390.87,0
5/11/2020 16:24:29.13303,5009702,390.87,0
5/11/2020 16:24:29.328541,5009703,390.87,0
5/11/2020 16:24:29.640791,5009702,390.87,0
5/11/2020 16:24:29.947368,5009703,390.87,0
5/11/2020 16:24:30.242472,5009702,390.86,0
5/11/2020 16:24:30.538075,5009703,390.87,0
5/11/2020 16:24:30.831230,5009703,390.86,0
5/11/2020 16:24:31.133242,5009702,390.87,0
5/11/2020 16:24:31.426639,5009703,390.87,0
5/11/2020 16:24:31.726142,5009703,390.87,0
5/11/2020 16:24:32.20745,5009703,390.87,0
5/11/2020 16:24:32.318309,5009702,390.87,0
5/11/2020 16:24:32.607512,5009703,390.87,0
5/11/2020 16:24:32.894214,5009703,390.87,0
5/11/2020 16:24:33.181820,5009702,390.87,0
5/11/2020 16:24:33.575442,5009703,390.86,0
5/11/2020 16:24:33.863555,5009702,390.88,0
5/11/2020 16:24:34.150905,5009703,390.87,0
5/11/2020 16:24:34.442970,5009703,390.87,0
5/11/2020 16:24:34.737566,5009702,390.87,0
5/11/2020 16:24:35.24199,5009703,390.87,0
5/11/2020 16:24:35.313873,5009702,390.88,0
5/11/2020 16:24:35.601308,5009703,390.88,0
5/11/2020 16:24:35.891530,5009702,390.88,0
5/11/2020 16:24:36.179907,5009703,390.87,0
5/11/2020 16:24:36.466578,5009702,390.88,0
5/11/2020 16:24:36.759200,5009702,390.88,0
5/11/2020 16:24:37.50098,5009702,390.88,0
5/11/2020 16:24:37.338145,5009702,390.88,0
5/11/2020 16:24:37.626764,5009703,390.89,0
5/11/2020 16:24:37.927773,5009702,390.88,0
5/11/2020 16:24:38.219458,5009703,390.89,0
5/11/2020 16:24:38.509203,5009703,390.89,0
5/11/2020 16:24:38.798202,5009702,390.89,0
5/11/2020 16:24:39.86209,5009702,390.89,0
5/11/2020 16:24:39.393772,5009702,390.88,0
5/11/2020 16:24:39.683197,5009702,390.87,0
5/11/2020 16:24:39.969988,5009702,390.89,0
5/11/2020 16:24:40.260387,5009702,390.88,0
5/11/2020 16:24:40.550982,5009702,390.89,0
5/11/2020 16:24:40.842064,5009702,390.88,0
5/11/2020 16:24:41.132412,5009702,390.89,0
5/11/2020 16:24:41.419898,5009703,390.9,0
5/11/2020 16:24:41.714354,5009703,390.89,0
5/11/2020 16:24:42.1091,5009702,390.9,0
5/11/2020 16:24:42.291349,5009702,390.89,0
5/11/2020 16:24:42.590217,5009703,390.9,0
5/11/2020 16:24:42.883180,5009702,390.89,0
5/11/2020 16:24:43.182418,5009702,390.89,0
5/11/2020 16:24:43.470327,5009702,390.9,0
5/11/2020 16:24:43.764887,5009703,390.89,0
5/11/2020 16:24:44.57548,5009702,390.9,0
5/11/2020 16:24:44.347242,5009702,390.91,0
5/11/2020 16:24:44.643905,5009703,390.92,0
5/11/2020 16:24:44.933140,5009702,390.92,0
5/11/2020 16:24:45.230489,5009703,390.91,0
5/11/2020 16:24:45.518756,5009703,390.91,0
5/11/2020 16:24:45.806692,5009703,390.91,0
5/11/2020 16:24:46.96029,5009703,390.91,0
5/11/2020 16:24:46.386484,5009702,390.93,0
5/11/2020 16:24:46.676597,5009703,390.93,0
5/11/2020 16:24:46.969805,5009702,390.92,0
5/11/2020 16:24:47.264887,5009703,390.92,0
5/11/2020 16:24:47.558728,5009702,390.93,0
5/11/2020 16:24:47.850855,5009702,390.92,0
5/11/2020 16:24:48.157643,5009703,390.92,0
5/11/2020 16:24:48.449090,5009702,390.92,0
5/11/2020 16:24:48.742439,5009702,390.92,0
5/11/2020 16:24:49.30065,5009702,390.94,0
5/11/2020 16:24:49.326039,5009702,390.93,0
5/11/2020 16:24:49.669560,5009703,390.93,0
5/11/2020 16:24:49.997900,5009702,390.94,0
5/11/2020 16:24:50.345803,5009703,390.93,0
5/11/2020 16:24:50.644366,5009702,390.94,0
5/11/2020 16:24:50.935552,5009703,390.93,0
5/11/2020 16:24:51.230442,5009702,390.95,0
5/11/2020 16:24:51.629433,5009703,390.94,0
5/11/2020 16:24:51.920121,5009702,390.95,0
5/11/2020 16:24:52.211301,5009702,390.94,0
5/11/2020 16:24:52.499049,5009702,390.95,0
5/11/2020 16:24:52.793150,5009703,390.96,0
5/11/2020 16:24:53.83417,5009702,390.96,0
5/11/2020 16:24:53.376745,5009702,390.95,0
5/11/2020 16:24:53.670230,5009702,390.96,0
5/11/2020 16:24:53.962851,5009702,390.96,0
5/11/2020 16:24:54.256262,5009702,390.95,0
5/11/2020 16:24:54.548731,5009703,390.96,0
5/11/2020 16:24:54.840942,5009702,390.97,0
5/11/2020 16:24:55.133664,5009702,390.96,0
5/11/2020 16:24:55.425207,5009702,390.96,0
5/11/2020 16:24:55.720013,5009702,390.96,0
5/11/2020 16:24:56.18963,5009702,390.97,0
5/11/2020 16:24:56.315856,5009702,390.97,0
5/11/2020 16:24:56.608993,5009702,390.98,0
5/11/2020 16:24:56.899617,5009702,390.97,0
5/11/2020 16:24:57.189889,5009702,390.97,0
5/11/2020 16:24:57.482088,5009703,390.98,0
5/11/2020 16:24:57.779882,5009702,390.98,0
5/11/2020 16:24:58.83165,5009702,390.97,0
5/11/2020 16:24:58.375413,5009702,390.98,0
5/11/2020 16:24:58.671375,5009701,390.98,0
5/11/2020 16:24:58.961337,5009702,390.98,0
5/11/2020 16:24:59.253835,5009702,390.98,0
5/11/2020 16:24:59.552291,5009702,390.99,0
5/11/2020 16:24:59.845349,5009701,390.99,0
5/11/2020 16:25:0.140372,5009702,391,0
5/11/2020 16:25:0.432344,5009702,391,0
5/11/2020 16:25:0.728054,5009702,390.99,0
5/11/2020 16:25:1.21247,5009702,390.99,0
5/11/2020 16:25:1.312697,5009702,390.99,0
5/11/2020 16:25:1.605705,5009703,390.99,0
5/11/2020 16:25:1.897156,5009702,391,0
5/11/2020 16:25:2.189352,5009702,391.01,0
5/11/2020 16:25:2.486938,5009702,390.98,0
5/11/2020 16:25:2.782938,5009702,390.99,0
5/11/2020 16:25:3.79008,5009702,390.99,0
5/11/2020 16:25:3.372914,5009702,391,0
5/11/2020 16:25:3.666323,5009701,391,0
5/11/2020 16:25:3.957975,5009702,390.99,0
5/11/2020 16:25:4.251944,5009702,391,0
5/11/2020 16:25:4.547938,5009702,391,0
5/11/2020 16:25:4.846988,5009702,391,0
5/11/2020 16:25:5.139904,5009702,391,0
5/11/2020 16:25:5.433723,5009702,391,0
5/11/2020 16:25:5.738014,5009702,391.01,0
5/11/2020 16:25:6.30768,5009702,391.01,0
5/11/2020 16:25:6.327385,5009702,391.02,0
5/11/2020 16:25:6.621285,5009703,391,0
5/11/2020 16:25:6.916291,5009702,391,0
5/11/2020 16:25:7.210192,5009702,391.01,0
5/11/2020 16:25:7.503572,5009702,391.01,0
5/11/2020 16:25:7.801019,5009702,391.01,0
5/11/2020 16:25:8.108666,5009702,391.01,0
5/11/2020 16:25:8.405997,5009702,391.01,0
5/11/2020 16:25:8.700971,5009701,391.02,0
5/11/2020 16:25:8.995144,5009702,391.02,0
5/11/2020 16:25:9.295996,5009702,391.01,0
5/11/2020 16:25:9.589088,5009702,391.02,0
5/11/2020 16:25:9.884027,5009702,391.01,0
5/11/2020 16:25:10.178437,5009702,391.02,0
5/11/2020 16:25:10.475866,5009702,391.01,0
5/11/2020 16:25:10.772440,5009701,391.01,0
5/11/2020 16:25:11.64748,5009702,391.01,0
5/11/2020 16:25:11.359701,5009703,391.02,0
5/11/2020 16:25:11.657554,5009702,391.02,0
5/11/2020 16:25:11.955364,5009702,391.02,0
5/11/2020 16:25:12.252525,5009703,391.03,0
5/11/2020 16:25:12.545554,5009701,391.01,0
5/11/2020 16:25:12.843194,5009702,391.02,0
5/11/2020 16:25:13.137437,5009702,391.02,0
5/11/2020 16:25:13.431874,5009703,391.02,0
5/11/2020 16:25:13.731353,5009702,391.02,0
5/11/2020 16:25:14.25247,5009701,391.03,0
5/11/2020 16:25:14.319218,5009701,391.03,0
5/11/2020 16:25:14.613515,5009701,391.04,0
5/11/2020 16:25:14.908813,5009701,391.03,0
5/11/2020 16:25:15.203787,5009701,391.03,0
5/11/2020 16:25:15.497847,5009703,391.03,0
5/11/2020 16:25:15.792051,5009701,391.04,0
5/11/2020 16:25:16.91402,5009702,391.04,0
5/11/2020 16:25:16.494771,5009702,391.04,0
5/11/2020 16:25:16.795648,5009703,391.04,0
5/11/2020 16:25:17.89940,5009701,391.04,0
5/11/2020 16:25:17.388398,5009701,391.04,0
5/11/2020 16:25:17.685766,5009701,391.04,0
5/11/2020 16:25:18.2977,5009703,391.04,0
5/11/2020 16:25:18.295973,5009702,391.05,0
5/11/2020 16:25:18.590630,5009702,391.04,0
5/11/2020 16:25:18.888199,5009701,391.05,0
5/11/2020 16:25:19.183112,5009703,391.05,0
5/11/2020 16:25:19.477927,5009701,391.05,0
5/11/2020 16:25:19.781917,5009702,391.05,0
5/11/2020 16:25:20.77865,5009702,391.05,0
5/11/2020 16:25:20.375091,5009701,391.06,0
5/11/2020 16:25:20.668504,5009701,391.06,0
5/11/2020 16:25:20.962330,5009703,391.04,0
5/11/2020 16:25:21.260641,5009702,391.05,0
5/11/2020 16:25:21.555276,5009701,391.05,0
5/11/2020 16:25:21.852594,5009703,391.05,0
5/11/2020 16:25:22.147777,5009702,391.05,0
5/11/2020 16:25:22.447592,5009702,391.06,0
5/11/2020 16:25:22.745067,5009702,391.06,0
5/11/2020 16:25:23.39647,5009701,391.07,0
5/11/2020 16:25:23.335702,5009701,391.06,0
5/11/2020 16:25:23.638208,5009702,391.06,0
5/11/2020 16:25:23.934080,5009701,391.06,0
5/11/2020 16:25:24.233385,5009701,391.07,0
5/11/2020 16:25:24.529643,5009702,391.06,0
5/11/2020 16:25:24.831320,5009701,391.06,0
5/11/2020 16:25:25.126608,5009701,391.05,0
5/11/2020 16:25:25.422361,5009701,391.05,0
5/11/2020 16:25:25.717957,5009701,391.08,0
5/11/2020 16:25:26.19942,5009702,391.06,0
5/11/2020 16:25:26.316086,5009701,391.06,0
5/11/2020 16:25:26.612173,5009702,391.06,0
5/11/2020 16:25:26.907755,5009701,391.06,0
5/11/2020 16:25:27.206035,5009701,391.06,0
5/11/2020 16:25:27.501146,5009701,391.07,0
5/11/2020 16:25:27.800091,5009701,391.07,0
5/11/2020 16:25:28.104432,5009701,391.07,0
5/11/2020 16:25:28.403128,5009701,391.07,0
5/11/2020 16:25:28.699896,5009702,391.06,0
5/11/2020 16:25:28.997457,5009703,391.08,0
5/11/2020 16:25:29.295176,5009702,391.07,0
5/11/2020 16:25:29.597036,5009701,391.08,0
5/11/2020 16:25:29.896344,5009702,391.08,0
5/11/2020 16:25:30.193857,5009701,391.08,0
5/11/2020 16:25:30.489797,5009701,391.08,0
5/11/2020 16:25:30.788865,5009702,391.07,0
5/11/2020 16:25:31.85133,5009701,391.07,0
5/11/2020 16:25:31.381045,5009701,391.08,0
5/11/2020 16:25:31.681172,5009702,391.08,0
5/11/2020 16:25:31.980841,5009701,391.09,0
5/11/2020 16:25:32.279946,5009701,391.09,0
5/11/2020 16:25:32.578867,5009701,391.08,0
5/11/2020 16:25:32.875364,5009701,391.09,0
5/11/2020 16:25:33.174007,5009701,391.07,0
5/11/2020 16:25:33.471557,5009701,391.08,0
5/11/2020 16:25:33.768860,5009702,391.07,0
5/11/2020 16:25:34.63747,5009701,391.08,0
5/11/2020 16:25:34.364514,5009701,391.1,0
5/11/2020 16:25:34.662088,5009701,391.08,0
5/11/2020 16:25:34.959464,5009701,391.08,0
5/11/2020 16:25:35.256560,5009701,391.08,0
5/11/2020 16:25:35.558054,5009702,391.1,0
5/11/2020 16:25:35.862491,5009701,391.1,0
5/11/2020 16:25:36.208232,5009701,391.09,0
5/11/2020 16:25:36.525921,5009701,391.09,0
5/11/2020 16:25:36.827999,5009701,391.1,0
5/11/2020 16:25:37.124512,5009701,391.1,0
5/11/2020 16:25:37.421629,5009701,391.1,0
5/11/2020 16:25:37.721852,5009701,391.09,0
5/11/2020 16:25:38.133866,5009701,391.1,0
5/11/2020 16:25:38.430126,5009703,391.11,0
5/11/2020 16:25:38.728338,5009701,391.1,0
5/11/2020 16:25:39.26165,5009701,391.11,0
5/11/2020 16:25:39.333254,5009701,391.11,0
5/11/2020 16:25:39.630981,5009701,391.11,0
5/11/2020 16:25:39.928501,5009701,391.11,0
5/11/2020 16:25:40.232483,5009701,391.11,0
5/11/2020 16:25:40.531976,5009701,391.11,0
5/11/2020 16:25:40.831812,5009702,391.1,0
5/11/2020 16:25:41.128569,5009701,391.11,0
5/11/2020 16:25:41.429402,5009701,391.12,0
5/11/2020 16:25:41.729974,5009701,391.11,0
5/11/2020 16:25:42.25429,5009701,391.12,0
5/11/2020 16:25:42.324066,5009701,391.11,0
5/11/2020 16:25:42.622733,5009701,391.12,0
5/11/2020 16:25:42.923153,5009701,391.11,0
5/11/2020 16:25:43.227017,5009701,391.12,0
5/11/2020 16:25:43.526629,5009701,391.12,0
5/11/2020 16:25:43.827415,5009701,391.11,0
5/11/2020 16:25:44.129726,5009701,391.12,0
5/11/2020 16:25:44.432422,5009701,391.13,0
5/11/2020 16:25:44.736724,5009702,391.11,0
5/11/2020 16:25:45.38069,5009701,391.12,0
5/11/2020 16:25:45.339963,5009701,391.12,0
5/11/2020 16:25:45.642527,5009701,391.12,0
5/11/2020 16:25:45.946826,5009701,391.12,0
5/11/2020 16:25:46.250295,5009701,391.13,0
5/11/2020 16:25:46.552514,5009701,391.12,0
5/11/2020 16:25:46.852815,5009702,391.12,0
5/11/2020 16:25:47.156962,5009701,391.13,0
5/11/2020 16:25:47.503063,5009701,391.13,0
5/11/2020 16:25:47.810183,5009701,391.12,0
5/11/2020 16:25:48.133633,5009701,391.13,0
5/11/2020 16:25:48.431603,5009701,391.14,0
5/11/2020 16:25:48.732071,5009701,391.13,0
5/11/2020 16:25:49.30151,5009701,391.13,0
5/11/2020 16:25:49.330572,5009701,391.13,0
5/11/2020 16:25:49.630639,5009702,391.13,0
5/11/2020 16:25:49.929165,5009701,391.13,0
5/11/2020 16:25:50.231351,5009701,391.13,0
5/11/2020 16:25:50.529004,5009701,391.13,0
5/11/2020 16:25:50.829159,5009701,391.14,0
5/11/2020 16:25:51.126867,5009701,391.13,0
5/11/2020 16:25:51.426467,5009701,391.13,0
5/11/2020 16:25:51.732687,5009701,391.13,0
5/11/2020 16:25:52.34162,5009702,391.13,0
5/11/2020 16:25:52.332984,5009701,391.13,0
5/11/2020 16:25:52.637791,5009701,391.14,0
5/11/2020 16:25:52.941074,5009701,391.14,0
5/11/2020 16:25:53.239936,5009701,391.14,0
5/11/2020 16:25:53.542895,5009701,391.14,0
5/11/2020 16:25:53.846625,5009701,391.14,0
5/11/2020 16:25:54.144346,5009702,391.13,0
5/11/2020 16:25:54.443898,5009701,391.14,0
5/11/2020 16:25:54.745751,5009702,391.15,0
5/11/2020 16:25:55.46657,5009701,391.15,0
5/11/2020 16:25:55.346063,5009701,391.15,0
5/11/2020 16:25:55.645701,5009701,391.15,0
5/11/2020 16:25:55.947375,5009701,391.15,0
5/11/2020 16:25:56.251897,5009701,391.14,0
5/11/2020 16:25:56.549426,5009701,391.15,0
5/11/2020 16:25:56.848634,5009701,391.15,0
5/11/2020 16:25:57.147240,5009701,391.16,0
5/11/2020 16:25:57.449358,5009701,391.16,0
5/11/2020 16:25:57.863986,5009701,391.16,0
5/11/2020 16:25:58.173723,5009701,391.16,0
5/11/2020 16:25:58.473156,5009701,391.16,0
5/11/2020 16:25:58.772767,5009701,391.16,0
5/11/2020 16:25:59.72410,5009701,391.16,0
5/11/2020 16:25:59.374837,5009702,391.15,0
5/11/2020 16:25:59.674370,5009701,391.16,0
5/11/2020 16:25:59.973880,5009701,391.16,0
5/11/2020 16:26:0.277385,5009701,391.16,0
5/11/2020 16:26:0.575960,5009701,391.17,0
5/11/2020 16:26:0.876418,5009701,391.15,0
5/11/2020 16:26:1.175941,5009701,391.16,0
5/11/2020 16:26:1.477150,5009701,391.16,0
5/11/2020 16:26:1.785044,5009701,391.15,0
5/11/2020 16:26:2.83059,5009701,391.17,0
5/11/2020 16:26:2.384834,5009701,391.17,0
5/11/2020 16:26:2.688225,5009701,391.17,0
5/11/2020 16:26:2.988071,5009701,391.17,0
5/11/2020 16:26:3.291675,5009701,391.16,0
5/11/2020 16:26:3.620552,5009701,391.16,0
5/11/2020 16:26:3.921708,5009701,391.16,0
5/11/2020 16:26:4.224531,5009701,391.17,0
5/11/2020 16:26:4.525395,5009701,391.17,0
5/11/2020 16:26:4.825405,5009702,391.18,0
5/11/2020 16:26:5.130201,5009701,391.18,0
5/11/2020 16:26:5.429948,5009701,391.18,0
5/11/2020 16:26:5.734009,5009701,391.17,0
5/11/2020 16:26:6.32755,5009701,391.18,0
5/11/2020 16:26:6.337863,5009702,391.18,0
5/11/2020 16:26:6.639965,5009701,391.17,0
5/11/2020 16:26:6.943592,5009701,391.18,0
5/11/2020 16:26:7.244257,5009701,391.17,0
5/11/2020 16:26:7.544999,5009701,391.19,0
5/11/2020 16:26:7.846675,5009701,391.18,0
5/11/2020 16:26:8.158986,5009702,391.18,0
5/11/2020 16:26:8.459597,5009701,391.18,0
5/11/2020 16:26:8.765229,5009701,391.18,0
5/11/2020 16:26:9.64941,5009701,391.18,0
5/11/2020 16:26:9.365558,5009701,391.19,0
5/11/2020 16:26:9.663855,5009701,391.19,0
5/11/2020 16:26:9.967188,5009701,391.19,0
5/11/2020 16:26:10.265949,5009701,391.19,0
5/11/2020 16:26:10.564997,5009701,391.19,0
5/11/2020 16:26:10.865932,5009701,391.19,0
5/11/2020 16:26:11.170067,5009702,391.19,0
5/11/2020 16:26:11.470353,5009701,391.19,0
5/11/2020 16:26:11.773440,5009701,391.19,0
5/11/2020 16:26:12.73897,5009701,391.19,0
5/11/2020 16:26:12.377009,5009701,391.19,0
5/11/2020 16:26:12.677655,5009701,391.19,0
5/11/2020 16:26:12.980597,5009701,391.19,0
5/11/2020 16:26:13.282696,5009702,391.2,0
5/11/2020 16:26:13.587344,5009702,391.2,0
5/11/2020 16:26:13.890133,5009701,391.2,0
5/11/2020 16:26:14.190329,5009701,391.19,0
5/11/2020 16:26:14.488544,5009701,391.19,0
5/11/2020 16:26:14.790616,5009702,391.21,0
5/11/2020 16:26:15.90382,5009701,391.19,0
5/11/2020 16:26:15.392980,5009701,391.2,0
5/11/2020 16:26:15.693718,5009701,391.2,0
5/11/2020 16:26:15.996471,5009701,391.2,0
5/11/2020 16:26:16.298888,5009701,391.2,0
5/11/2020 16:26:16.607209,5009701,391.22,0
5/11/2020 16:26:16.907524,5009701,391.21,0
5/11/2020 16:26:17.208652,5009701,391.21,0
5/11/2020 16:26:17.509045,5009701,391.21,0
5/11/2020 16:26:17.813510,5009701,391.22,0
5/11/2020 16:26:18.137919,5009701,391.21,0
5/11/2020 16:26:18.439554,5009701,391.22,0
5/11/2020 16:26:18.741064,5009701,391.22,0
5/11/2020 16:26:19.39232,5009701,391.22,0
5/11/2020 16:26:19.337504,5009701,391.22,0
5/11/2020 16:26:19.639804,5009701,391.23,0
5/11/2020 16:26:19.939382,5009701,391.21,0
5/11/2020 16:26:20.240500,5009701,391.23,0
5/11/2020 16:26:20.536557,5009701,391.22,0
5/11/2020 16:26:20.844520,5009701,391.23,0
5/11/2020 16:26:21.145649,5009701,391.23,0
5/11/2020 16:26:21.447559,5009701,391.22,0
5/11/2020 16:26:21.750639,5009701,391.22,0
5/11/2020 16:26:22.52532,5009701,391.22,0
5/11/2020 16:26:22.353088,5009701,391.23,0
5/11/2020 16:26:22.654564,5009701,391.22,0
5/11/2020 16:26:22.956656,5009701,391.22,0
5/11/2020 16:26:23.260220,5009701,391.23,0
5/11/2020 16:26:23.564678,5009701,391.23,0
5/11/2020 16:26:23.868561,5009701,391.23,0
5/11/2020 16:26:24.171899,5009701,391.23,0
5/11/2020 16:26:24.586778,5009701,391.23,0
5/11/2020 16:26:24.893653,5009701,391.23,0
5/11/2020 16:26:25.195667,5009701,391.23,0
5/11/2020 16:26:25.504060,5009701,391.23,0
5/11/2020 16:26:25.808392,5009701,391.24,0
5/11/2020 16:26:26.111475,5009701,391.23,0
5/11/2020 16:26:26.411985,5009701,391.24,0
5/11/2020 16:26:26.718280,5009701,391.23,0
5/11/2020 16:26:27.20170,5009701,391.23,0
5/11/2020 16:26:27.324528,5009702,391.24,0
5/11/2020 16:26:27.625604,5009701,391.23,0
5/11/2020 16:26:27.931460,5009701,391.23,0
5/11/2020 16:26:28.246455,5009701,391.24,0
5/11/2020 16:26:28.548463,5009701,391.23,0
5/11/2020 16:26:28.850257,5009701,391.24,0
5/11/2020 16:26:29.150718,5009701,391.24,0
5/11/2020 16:26:29.463822,5009701,391.24,0
5/11/2020 16:26:29.765416,5009701,391.24,0
5/11/2020 16:26:30.66660,5009701,391.25,0
5/11/2020 16:26:30.369346,5009701,391.24,0
5/11/2020 16:26:30.673903,5009701,391.24,0
5/11/2020 16:26:30.976449,5009701,391.24,0
5/11/2020 16:26:31.278256,5009701,391.24,0
5/11/2020 16:26:31.580150,5009701,391.24,0
5/11/2020 16:26:31.887355,5009701,391.24,0
5/11/2020 16:26:32.191041,5009701,391.25,0
5/11/2020 16:26:32.489811,5009701,391.24,0
5/11/2020 16:26:32.793997,5009701,391.25,0
5/11/2020 16:26:33.97368,5009701,391.25,0
5/11/2020 16:26:33.403766,5009701,391.24,0
5/11/2020 16:26:33.707773,5009702,391.25,0
5/11/2020 16:26:34.8109,5009701,391.24,0
5/11/2020 16:26:34.312949,5009701,391.24,0
5/11/2020 16:26:34.617162,5009701,391.25,0
5/11/2020 16:26:34.921914,5009701,391.25,0
5/11/2020 16:26:35.224633,5009701,391.25,0
5/11/2020 16:26:35.527717,5009701,391.25,0
5/11/2020 16:26:35.831892,5009701,391.25,0
5/11/2020 16:26:36.132773,5009701,391.24,0
5/11/2020 16:26:36.435864,5009701,391.26,0
5/11/2020 16:26:36.744084,5009701,391.24,0
5/11/2020 16:26:37.47639,5009701,391.26,0
5/11/2020 16:26:37.349765,5009701,391.25,0
5/11/2020 16:26:37.653744,5009701,391.26,0
5/11/2020 16:26:37.968388,5009701,391.25,0
5/11/2020 16:26:38.278326,5009701,391.26,0
5/11/2020 16:26:38.581011,5009701,391.25,0
5/11/2020 16:26:38.888570,5009701,391.26,0
5/11/2020 16:26:39.193036,5009701,391.26,0
5/11/2020 16:26:39.497742,5009700,391.26,0
5/11/2020 16:26:39.796263,5009700,391.25,0
5/11/2020 16:26:40.93841,5009701,391.26,0
5/11/2020 16:26:40.388881,5009700,391.26,0
5/11/2020 16:26:40.689617,5009701,391.26,0
5/11/2020 16:26:40.987057,5009701,391.26,0
5/11/2020 16:26:41.284440,5009701,391.27,0
5/11/2020 16:26:41.581469,5009701,391.26,0
5/11/2020 16:26:41.876243,5009701,391.26,0
5/11/2020 16:26:42.173024,5009701,391.27,0
5/11/2020 16:26:42.467126,5009701,391.27,0
5/11/2020 16:26:42.765076,5009701,391.26,0
5/11/2020 16:26:43.66226,5009700,391.26,0
5/11/2020 16:26:43.364411,5009701,391.27,0
5/11/2020 16:26:43.661891,5009701,391.28,0
5/11/2020 16:26:43.959324,5009701,391.28,0
5/11/2020 16:26:44.254979,5009700,391.28,0
5/11/2020 16:26:44.550344,5009701,391.27,0
5/11/2020 16:26:44.847363,5009701,391.27,0
5/11/2020 16:26:45.142793,5009701,391.27,0
5/11/2020 16:26:45.448161,5009701,391.27,0
5/11/2020 16:26:45.746622,5009701,391.27,0
5/11/2020 16:26:46.50831,5009700,391.27,0
5/11/2020 16:26:46.351474,5009701,391.28,0
5/11/2020 16:26:46.648938,5009701,391.27,0
5/11/2020 16:26:46.945415,5009701,391.27,0
5/11/2020 16:26:47.246399,5009701,391.27,0
5/11/2020 16:26:47.547088,5009700,391.26,0
5/11/2020 16:26:47.844592,5009701,391.27,0
5/11/2020 16:26:48.169727,5009701,391.28,0
5/11/2020 16:26:48.470798,5009700,391.29,0
5/11/2020 16:26:48.771517,5009701,391.27,0
5/11/2020 16:26:49.180979,5009701,391.27,0
5/11/2020 16:26:49.481789,5009701,391.27,0
5/11/2020 16:26:49.780029,5009701,391.29,0
5/11/2020 16:26:50.77379,5009700,391.27,0
5/11/2020 16:26:50.376747,5009701,391.27,0
5/11/2020 16:26:50.677397,5009701,391.28,0
5/11/2020 16:26:50.977652,5009701,391.27,0
5/11/2020 16:26:51.275234,5009701,391.28,0
5/11/2020 16:26:51.572143,5009700,391.28,0
5/11/2020 16:26:51.870102,5009701,391.28,0
5/11/2020 16:26:52.166407,5009701,391.29,0
5/11/2020 16:26:52.463896,5009701,391.28,0
5/11/2020 16:26:52.772898,5009700,391.28,0
5/11/2020 16:26:53.72892,5009701,391.29,0
5/11/2020 16:26:53.369360,5009700,391.29,0
5/11/2020 16:26:53.668821,5009701,391.29,0
5/11/2020 16:26:53.966313,5009700,391.28,0
5/11/2020 16:26:54.265780,5009701,391.28,0
5/11/2020 16:26:54.563749,5009700,391.29,0
5/11/2020 16:26:54.861338,5009701,391.29,0
5/11/2020 16:26:55.158854,5009701,391.29,0
5/11/2020 16:26:55.457177,5009700,391.29,0
5/11/2020 16:26:55.755013,5009701,391.29,0
5/11/2020 16:26:56.56888,5009701,391.29,0
5/11/2020 16:26:56.356460,5009700,391.28,0
5/11/2020 16:26:56.653805,5009700,391.3,0
5/11/2020 16:26:56.953801,5009700,391.3,0
5/11/2020 16:26:57.253859,5009700,391.3,0
5/11/2020 16:26:57.552664,5009700,391.29,0
5/11/2020 16:26:57.854658,5009700,391.29,0
5/11/2020 16:26:58.164213,5009700,391.27,0
5/11/2020 16:26:58.464923,5009700,391.26,0
5/11/2020 16:26:58.764672,5009700,391.26,0
5/11/2020 16:26:59.61755,5009700,391.24,0
5/11/2020 16:26:59.363852,5009700,391.27,0
5/11/2020 16:26:59.667313,5009700,391.29,0
5/11/2020 16:26:59.967007,5009700,391.28,0
5/11/2020 16:27:0.269540,5009700,391.28,0
5/11/2020 16:27:0.573963,5009700,391.28,0
5/11/2020 16:27:0.874716,5009700,391.27,0
5/11/2020 16:27:1.177233,5009700,391.28,0
5/11/2020 16:27:1.479855,5009701,391.3,0
5/11/2020 16:27:1.785438,5009700,391.29,0
5/11/2020 16:27:2.85139,5009701,391.3,0
5/11/2020 16:27:2.387336,5009700,391.29,0
5/11/2020 16:27:2.690000,5009700,391.28,0
5/11/2020 16:27:2.994253,5009701,391.28,0
5/11/2020 16:27:3.295671,5009701,391.29,0
5/11/2020 16:27:3.597686,5009700,391.29,0
5/11/2020 16:27:3.899867,5009700,391.29,0
5/11/2020 16:27:4.204140,5009700,391.28,0
5/11/2020 16:27:4.504957,5009700,391.29,0
5/11/2020 16:27:4.807373,5009700,391.29,0
5/11/2020 16:27:5.110246,5009700,391.28,0
5/11/2020 16:27:5.414444,5009700,391.3,0
5/11/2020 16:27:5.724098,5009700,391.29,0
5/11/2020 16:27:6.22609,5009700,391.28,0
5/11/2020 16:27:6.322136,5009700,391.29,0
5/11/2020 16:27:6.624757,5009700,391.28,0
5/11/2020 16:27:6.925405,5009700,391.29,0
5/11/2020 16:27:7.227981,5009700,391.29,0
5/11/2020 16:27:7.525108,5009700,391.29,0
